,Unnamed: 0,file,internet,leur,present,75015,inform,abon,cook,societ,donne,boissieu,san,lien,suiv,fair,ordin,legal,client,tous,etre,lor,ver,cet,ains,titr,public,permet,engag,reserv,respect,propriet,not,general,realis,objet,navig,offre
825,825,0825.txt,0.1666666666666666,0.2083333333333333,0.0,0.125,0.2083333333333333,0.125,0.0,0.1666666666666666,0.1666666666666666,0.125,0.0833333333333333,0.125,0.1666666666666666,0.0833333333333333,0.125,0.1666666666666666,0.125,0.125,0.0833333333333333,0.0833333333333333,0.125,0.0833333333333333,0.125,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0833333333333333,0.1666666666666666,0.0,0.0,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0833333333333333
826,826,0826.txt,0.1153846153846153,0.0769230769230769,0.0769230769230769,0.1538461538461538,0.1153846153846153,0.1538461538461538,0.1538461538461538,0.1153846153846153,0.1153846153846153,0.1923076923076923,0.1153846153846153,0.1538461538461538,0.1153846153846153,0.1538461538461538,0.0,0.0769230769230769,0.0,0.1153846153846153,0.1153846153846153,0.0769230769230769,0.0769230769230769,0.1153846153846153,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.1153846153846153,0.1153846153846153,0.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.1153846153846153
827,827,0827.txt,0.1923076923076923,0.1923076923076923,0.0,0.0769230769230769,0.1538461538461538,0.0769230769230769,0.1153846153846153,0.0769230769230769,0.1153846153846153,0.0,0.0769230769230769,0.1538461538461538,0.0769230769230769,0.1153846153846153,0.0,0.0769230769230769,0.1153846153846153,0.1153846153846153,0.0769230769230769,0.0769230769230769,0.1153846153846153,0.1153846153846153,0.0769230769230769,0.0769230769230769,0.0,0.0,0.1153846153846153,0.0769230769230769,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0769230769230769,0.0769230769230769,0.1153846153846153
828,828,0828.txt,0.0,0.1818181818181818,0.1363636363636363,0.1363636363636363,0.2727272727272727,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1363636363636363,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.1363636363636363,0.1818181818181818,0.1363636363636363,0.1818181818181818,0.0909090909090909,0.1363636363636363,0.1363636363636363,0.1363636363636363,0.0909090909090909,0.0909090909090909,0.1363636363636363,0.1363636363636363,0.0909090909090909,0.0909090909090909,0.1363636363636363,0.1363636363636363,0.0909090909090909,0.0,0.1363636363636363,0.0909090909090909,0.1363636363636363,0.0,0.0909090909090909,0.1363636363636363
829,829,0829.txt,0.16,0.16,0.08,0.16,0.08,0.2,0.12,0.12,0.12,0.12,0.08,0.08,0.12,0.16,0.16,0.08,0.12,0.12,0.08,0.12,0.12,0.08,0.08,0.0,0.08,0.08,0.12,0.0,0.08,0.0,0.08,0.12,0.12,0.08,0.0,0.0
830,830,0830.txt,0.1481481481481481,0.1851851851851851,0.1481481481481481,0.1481481481481481,0.1851851851851851,0.1481481481481481,0.1481481481481481,0.1481481481481481,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111
831,831,0831.txt,0.12,0.2,0.12,0.16,0.12,0.12,0.12,0.12,0.16,0.12,0.16,0.12,0.16,0.12,0.08,0.16,0.12,0.08,0.08,0.08,0.0,0.08,0.08,0.12,0.0,0.0,0.12,0.12,0.0,0.08,0.08,0.08,0.12,0.0,0.08,0.0
832,832,0832.txt,0.1363636363636363,0.1363636363636363,0.1363636363636363,0.1363636363636363,0.2727272727272727,0.1363636363636363,0.1818181818181818,0.1818181818181818,0.1363636363636363,0.0909090909090909,0.1363636363636363,0.1818181818181818,0.0,0.0,0.1363636363636363,0.0909090909090909,0.0909090909090909,0.1363636363636363,0.0909090909090909,0.0,0.1363636363636363,0.0909090909090909,0.1363636363636363,0.0909090909090909,0.1363636363636363,0.1363636363636363,0.1363636363636363,0.1363636363636363,0.1363636363636363,0.0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0909090909090909
833,833,0833.txt,0.1538461538461538,0.0769230769230769,0.1538461538461538,0.1153846153846153,0.1153846153846153,0.1538461538461538,0.1538461538461538,0.0769230769230769,0.1153846153846153,0.1538461538461538,0.1538461538461538,0.0769230769230769,0.1923076923076923,0.1153846153846153,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.1153846153846153,0.1153846153846153,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,0.0769230769230769,0.1153846153846153,0.0769230769230769,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,0.0769230769230769
834,834,0834.txt,0.2,0.12,0.12,0.2,0.12,0.08,0.2,0.16,0.08,0.12,0.16,0.12,0.08,0.12,0.08,0.12,0.12,0.08,0.12,0.08,0.08,0.12,0.12,0.08,0.08,0.12,0.12,0.0,0.12,0.08,0.0,0.08,0.08,0.08,0.08,0.08
835,835,0835.txt,0.0869565217391304,0.1739130434782608,0.0869565217391304,0.1739130434782608,0.2608695652173913,0.1304347826086956,0.1304347826086956,0.1304347826086956,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.1304347826086956,0.1739130434782608,0.0869565217391304,0.0869565217391304,0.1739130434782608,0.1304347826086956,0.1304347826086956,0.1304347826086956,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0,0.0,0.1304347826086956,0.1304347826086956,0.0869565217391304,0.0,0.0,0.0,0.0869565217391304,0.0,0.0869565217391304,0.0869565217391304,0.0869565217391304
836,836,0836.txt,0.1923076923076923,0.1538461538461538,0.1153846153846153,0.1538461538461538,0.1153846153846153,0.1153846153846153,0.0769230769230769,0.0769230769230769,0.1153846153846153,0.1153846153846153,0.1153846153846153,0.1153846153846153,0.1538461538461538,0.1538461538461538,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.1153846153846153,0.1153846153846153,0.1153846153846153,0.1153846153846153,0.0769230769230769,0.1153846153846153,0.0769230769230769,0.1153846153846153,0.0769230769230769,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0,0.0769230769230769,0.1153846153846153,0.0769230769230769
837,837,0837.txt,0.1923076923076923,0.1153846153846153,0.1153846153846153,0.1538461538461538,0.2307692307692307,0.1538461538461538,0.1538461538461538,0.1538461538461538,0.1153846153846153,0.0769230769230769,0.1153846153846153,0.1153846153846153,0.1923076923076923,0.0769230769230769,0.0769230769230769,0.1153846153846153,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.1153846153846153,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,0.0769230769230769,0.0769230769230769,0.1153846153846153,0.0769230769230769,0.0769230769230769,0.0,0.0769230769230769,0.0,0.1153846153846153,0.0,0.0,0.0
838,838,0838.txt,0.125,0.1666666666666666,0.2083333333333333,0.125,0.1666666666666666,0.125,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.1666666666666666,0.125,0.125,0.0833333333333333,0.1666666666666666,0.0,0.0833333333333333,0.125,0.125,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.125,0.0833333333333333,0.125,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0833333333333333
839,839,0839.txt,0.1304347826086956,0.0869565217391304,0.1739130434782608,0.1304347826086956,0.217391304347826,0.1739130434782608,0.1739130434782608,0.1304347826086956,0.1739130434782608,0.1739130434782608,0.0869565217391304,0.1304347826086956,0.0869565217391304,0.1739130434782608,0.1304347826086956,0.1304347826086956,0.1304347826086956,0.0869565217391304,0.1304347826086956,0.0869565217391304,0.1304347826086956,0.0869565217391304,0.0869565217391304,0.0,0.0869565217391304,0.0869565217391304,0.1304347826086956,0.1304347826086956,0.1304347826086956,0.0,0.0,0.0,0.1304347826086956,0.0,0.0869565217391304,0.0
840,840,0840.txt,0.1666666666666666,0.0833333333333333,0.2083333333333333,0.125,0.0833333333333333,0.125,0.125,0.125,0.125,0.0833333333333333,0.0833333333333333,0.125,0.2083333333333333,0.0833333333333333,0.1666666666666666,0.125,0.125,0.0,0.0,0.125,0.125,0.0833333333333333,0.0,0.125,0.0833333333333333,0.125,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.125,0.0,0.0833333333333333,0.0833333333333333,0.125,0.0
841,841,0841.txt,0.2222222222222222,0.1111111111111111,0.1851851851851851,0.1481481481481481,0.1851851851851851,0.1481481481481481,0.1481481481481481,0.1111111111111111,0.0,0.1481481481481481,0.1111111111111111,0.1481481481481481,0.1851851851851851,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0
842,842,0842.txt,0.1379310344827586,0.1379310344827586,0.1724137931034483,0.1034482758620689,0.0,0.1379310344827586,0.0,0.1724137931034483,0.1379310344827586,0.0,0.1034482758620689,0.1379310344827586,0.1724137931034483,0.1034482758620689,0.1034482758620689,0.0,0.0,0.0,0.0,0.0,0.1034482758620689,0.0,0.0,0.0,0.0,0.0,0.1034482758620689,0.1034482758620689,0.1034482758620689,0.1034482758620689,0.0,0.0,0.1034482758620689,0.0,0.0,0.1034482758620689
843,843,0843.txt,0.16,0.08,0.12,0.12,0.16,0.08,0.2,0.08,0.08,0.16,0.12,0.12,0.16,0.16,0.12,0.0,0.12,0.08,0.08,0.08,0.0,0.12,0.08,0.12,0.08,0.12,0.12,0.0,0.08,0.0,0.0,0.12,0.12,0.0,0.0,0.12
844,844,0844.txt,0.1481481481481481,0.1851851851851851,0.0,0.1111111111111111,0.2222222222222222,0.1851851851851851,0.1111111111111111,0.1481481481481481,0.1481481481481481,0.1481481481481481,0.1111111111111111,0.1481481481481481,0.0,0.1481481481481481,0.0,0.1481481481481481,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0
845,845,0845.txt,0.0769230769230769,0.1153846153846153,0.0769230769230769,0.0769230769230769,0.1538461538461538,0.0,0.1153846153846153,0.0769230769230769,0.0769230769230769,0.1153846153846153,0.1153846153846153,0.1538461538461538,0.1153846153846153,0.0769230769230769,0.0769230769230769,0.1538461538461538,0.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.1153846153846153,0.0,0.0,0.0,0.0769230769230769,0.1153846153846153,0.0,0.0,0.0769230769230769,0.1153846153846153,0.0,0.0,0.0,0.0769230769230769
846,846,0846.txt,0.2,0.16,0.2,0.16,0.12,0.0,0.08,0.16,0.08,0.08,0.16,0.12,0.2,0.08,0.08,0.12,0.0,0.08,0.12,0.0,0.12,0.0,0.0,0.08,0.08,0.08,0.08,0.08,0.0,0.08,0.08,0.08,0.0,0.08,0.08,0.12
847,847,0847.txt,0.0,0.1379310344827586,0.1379310344827586,0.1379310344827586,0.0,0.1379310344827586,0.0,0.1379310344827586,0.1034482758620689,0.1034482758620689,0.1034482758620689,0.1379310344827586,0.1034482758620689,0.0,0.1034482758620689,0.1379310344827586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1034482758620689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1034482758620689,0.0,0.0,0.0
848,848,0848.txt,0.1739130434782608,0.1739130434782608,0.1739130434782608,0.1304347826086956,0.0869565217391304,0.217391304347826,0.1739130434782608,0.1304347826086956,0.1304347826086956,0.1739130434782608,0.1739130434782608,0.0869565217391304,0.1304347826086956,0.1304347826086956,0.0,0.1304347826086956,0.1304347826086956,0.0,0.0,0.1304347826086956,0.1304347826086956,0.1304347826086956,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.1304347826086956,0.0,0.0,0.0,0.0869565217391304,0.1304347826086956,0.1304347826086956,0.0869565217391304,0.0,0.0,0.0869565217391304
849,849,0849.txt,0.08,0.2,0.12,0.12,0.12,0.16,0.08,0.2,0.16,0.12,0.12,0.08,0.16,0.08,0.16,0.08,0.08,0.08,0.0,0.08,0.08,0.12,0.0,0.08,0.12,0.0,0.08,0.08,0.12,0.08,0.08,0.12,0.0,0.08,0.08,0.12
850,850,0850.txt,0.16,0.16,0.16,0.08,0.16,0.16,0.16,0.16,0.08,0.16,0.12,0.12,0.12,0.16,0.12,0.12,0.0,0.0,0.08,0.12,0.0,0.12,0.12,0.08,0.08,0.12,0.12,0.0,0.0,0.0,0.08,0.12,0.08,0.08,0.0,0.12
851,851,0851.txt,0.2307692307692307,0.0769230769230769,0.1538461538461538,0.1538461538461538,0.1923076923076923,0.1538461538461538,0.0,0.1538461538461538,0.1153846153846153,0.1538461538461538,0.1538461538461538,0.0,0.0769230769230769,0.1538461538461538,0.0769230769230769,0.1153846153846153,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0769230769230769,0.1153846153846153,0.0769230769230769,0.1153846153846153,0.1153846153846153,0.0769230769230769,0.0,0.0,0.0,0.1153846153846153,0.0,0.1153846153846153,0.0769230769230769,0.0769230769230769,0.0,0.0769230769230769
852,852,0852.txt,0.08,0.16,0.16,0.16,0.16,0.08,0.12,0.08,0.0,0.16,0.12,0.08,0.16,0.12,0.12,0.08,0.08,0.12,0.12,0.12,0.08,0.08,0.12,0.12,0.08,0.0,0.12,0.0,0.08,0.0,0.12,0.08,0.08,0.08,0.08,0.12
853,853,0853.txt,0.0,0.1481481481481481,0.1851851851851851,0.1481481481481481,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
854,854,0854.txt,0.1818181818181818,0.1363636363636363,0.1363636363636363,0.1363636363636363,0.2727272727272727,0.1363636363636363,0.1363636363636363,0.1363636363636363,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.1363636363636363,0.0909090909090909,0.1363636363636363,0.1363636363636363,0.0,0.0909090909090909,0.1363636363636363,0.0909090909090909,0.1363636363636363,0.1363636363636363,0.1363636363636363,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,0.0909090909090909,0.1363636363636363,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0909090909090909,0.0909090909090909,0.0909090909090909
855,855,0855.txt,0.3529411764705882,0.1764705882352941,0.2941176470588235,0.1176470588235294,0.2352941176470588,0.1176470588235294,0.1764705882352941,0.1764705882352941,0.1764705882352941,0.1764705882352941,0.2352941176470588,0.2352941176470588,0.1764705882352941,0.2352941176470588,0.2941176470588235,0.1176470588235294,0.1176470588235294,0.1764705882352941,0.1764705882352941,0.1764705882352941,0.0,0.1176470588235294,0.1176470588235294,0.1764705882352941,0.0,0.1176470588235294,0.1764705882352941,0.1764705882352941,0.0,0.1764705882352941,0.1764705882352941,0.1176470588235294,0.1764705882352941,0.0,0.1764705882352941,0.1176470588235294
856,856,0856.txt,0.1666666666666666,0.2083333333333333,0.125,0.0833333333333333,0.2083333333333333,0.0833333333333333,0.125,0.125,0.125,0.1666666666666666,0.125,0.1666666666666666,0.2083333333333333,0.1666666666666666,0.0833333333333333,0.1666666666666666,0.125,0.0833333333333333,0.125,0.125,0.125,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.125,0.125,0.0833333333333333,0.0833333333333333,0.125,0.0833333333333333,0.0833333333333333,0.0,0.0,0.125,0.0833333333333333
857,857,0857.txt,0.217391304347826,0.1739130434782608,0.0869565217391304,0.1304347826086956,0.1739130434782608,0.1739130434782608,0.1304347826086956,0.1304347826086956,0.1304347826086956,0.1739130434782608,0.1739130434782608,0.1304347826086956,0.1739130434782608,0.1304347826086956,0.1304347826086956,0.1304347826086956,0.0869565217391304,0.0,0.1304347826086956,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.1304347826086956,0.0869565217391304,0.1304347826086956,0.0869565217391304,0.1304347826086956,0.1304347826086956,0.0869565217391304,0.1304347826086956,0.0869565217391304,0.0,0.0,0.0,0.0869565217391304,0.1304347826086956
858,858,0858.txt,0.0,0.1304347826086956,0.1304347826086956,0.1739130434782608,0.2608695652173913,0.217391304347826,0.0869565217391304,0.0,0.1739130434782608,0.1304347826086956,0.1304347826086956,0.1304347826086956,0.0,0.1739130434782608,0.1739130434782608,0.1304347826086956,0.0869565217391304,0.1304347826086956,0.0869565217391304,0.1739130434782608,0.0,0.0,0.1304347826086956,0.0869565217391304,0.1304347826086956,0.0869565217391304,0.0869565217391304,0.1304347826086956,0.0,0.0,0.0869565217391304,0.0869565217391304,0.1304347826086956,0.0,0.0869565217391304,0.0
859,859,0859.txt,0.16,0.12,0.24,0.2,0.12,0.12,0.2,0.12,0.12,0.2,0.08,0.12,0.12,0.12,0.2,0.12,0.08,0.08,0.12,0.08,0.12,0.12,0.0,0.12,0.0,0.0,0.08,0.12,0.12,0.08,0.08,0.0,0.08,0.08,0.0,0.08
860,860,0860.txt,0.0769230769230769,0.0769230769230769,0.1538461538461538,0.1923076923076923,0.1153846153846153,0.1153846153846153,0.1538461538461538,0.1153846153846153,0.1153846153846153,0.1153846153846153,0.1538461538461538,0.1153846153846153,0.1153846153846153,0.0769230769230769,0.1538461538461538,0.0769230769230769,0.0,0.0769230769230769,0.1153846153846153,0.1153846153846153,0.0,0.1153846153846153,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.1153846153846153,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.1153846153846153
861,861,0861.txt,0.1739130434782608,0.0869565217391304,0.217391304347826,0.0869565217391304,0.1739130434782608,0.0,0.1304347826086956,0.1304347826086956,0.1739130434782608,0.1739130434782608,0.0869565217391304,0.0869565217391304,0.217391304347826,0.1304347826086956,0.0,0.0,0.0869565217391304,0.0,0.1304347826086956,0.1304347826086956,0.1304347826086956,0.0,0.0,0.1304347826086956,0.0869565217391304,0.0,0.1304347826086956,0.1304347826086956,0.0869565217391304,0.1304347826086956,0.0,0.1304347826086956,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304
862,862,0862.txt,0.12,0.08,0.2,0.08,0.0,0.08,0.12,0.16,0.12,0.08,0.16,0.12,0.16,0.12,0.08,0.12,0.0,0.16,0.0,0.08,0.0,0.08,0.12,0.12,0.08,0.08,0.0,0.12,0.0,0.08,0.0,0.08,0.08,0.08,0.08,0.08
863,863,0863.txt,0.2083333333333333,0.0833333333333333,0.0833333333333333,0.2083333333333333,0.1666666666666666,0.1666666666666666,0.0833333333333333,0.125,0.125,0.125,0.1666666666666666,0.1666666666666666,0.2083333333333333,0.125,0.125,0.0833333333333333,0.125,0.125,0.0,0.0,0.125,0.125,0.125,0.125,0.0,0.0,0.125,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.125,0.0833333333333333,0.0833333333333333,0.0833333333333333
864,864,0864.txt,0.1904761904761904,0.238095238095238,0.1428571428571428,0.1428571428571428,0.238095238095238,0.1904761904761904,0.1428571428571428,0.238095238095238,0.1904761904761904,0.238095238095238,0.1904761904761904,0.0952380952380952,0.1428571428571428,0.0952380952380952,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0952380952380952,0.0,0.0,0.1428571428571428,0.0,0.0952380952380952,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.1428571428571428,0.0,0.0,0.0952380952380952
865,865,0865.txt,0.1304347826086956,0.0869565217391304,0.1739130434782608,0.1739130434782608,0.0869565217391304,0.1739130434782608,0.1304347826086956,0.1304347826086956,0.1304347826086956,0.0869565217391304,0.1739130434782608,0.1304347826086956,0.1739130434782608,0.1739130434782608,0.0869565217391304,0.0869565217391304,0.1304347826086956,0.1304347826086956,0.1304347826086956,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.1304347826086956,0.0,0.0,0.1304347826086956,0.0869565217391304,0.1304347826086956,0.1304347826086956,0.0,0.0869565217391304,0.0869565217391304,0.0,0.0,0.0,0.1304347826086956
866,866,0866.txt,0.0,0.125,0.2083333333333333,0.125,0.0833333333333333,0.0,0.0833333333333333,0.125,0.125,0.125,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.0,0.125,0.1666666666666666,0.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.125,0.0833333333333333,0.0,0.0833333333333333,0.125,0.0833333333333333,0.0,0.125,0.0833333333333333
867,867,0867.txt,0.1428571428571428,0.1904761904761904,0.1904761904761904,0.1904761904761904,0.0952380952380952,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1904761904761904,0.1904761904761904,0.1904761904761904,0.1428571428571428,0.1428571428571428,0.0952380952380952,0.1904761904761904,0.1428571428571428,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.1428571428571428,0.0,0.0952380952380952,0.1428571428571428,0.0952380952380952,0.0952380952380952,0.1428571428571428,0.1428571428571428,0.0952380952380952,0.0,0.0952380952380952,0.0952380952380952,0.1428571428571428,0.0,0.0,0.0,0.1428571428571428
868,868,0868.txt,0.1481481481481481,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1481481481481481,0.1851851851851851,0.0,0.1111111111111111,0.0,0.1481481481481481,0.1481481481481481,0.1481481481481481,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0
869,869,0869.txt,0.0,0.2,0.2,0.2,0.15,0.15,0.25,0.2,0.15,0.15,0.2,0.2,0.2,0.2,0.15,0.1,0.1,0.1,0.0,0.1,0.1,0.15,0.15,0.1,0.0,0.1,0.1,0.0,0.15,0.1,0.1,0.15,0.1,0.0,0.0,0.1
870,870,0870.txt,0.1428571428571428,0.1428571428571428,0.238095238095238,0.1904761904761904,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1904761904761904,0.1428571428571428,0.1904761904761904,0.1904761904761904,0.1428571428571428,0.0952380952380952,0.1428571428571428,0.0,0.0,0.1428571428571428,0.0,0.0952380952380952,0.1428571428571428,0.0952380952380952,0.0952380952380952,0.1428571428571428,0.0952380952380952,0.1428571428571428,0.0,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0,0.0,0.0,0.0952380952380952,0.0952380952380952
871,871,0871.txt,0.1666666666666666,0.125,0.0833333333333333,0.1666666666666666,0.125,0.125,0.1666666666666666,0.0833333333333333,0.2083333333333333,0.2083333333333333,0.125,0.125,0.125,0.0833333333333333,0.125,0.125,0.125,0.0833333333333333,0.0833333333333333,0.125,0.0833333333333333,0.125,0.0,0.125,0.0833333333333333,0.125,0.0,0.0833333333333333,0.0,0.0,0.125,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.125
872,872,0872.txt,0.1379310344827586,0.1034482758620689,0.1034482758620689,0.1034482758620689,0.1034482758620689,0.1379310344827586,0.1034482758620689,0.1034482758620689,0.1379310344827586,0.1379310344827586,0.0,0.0,0.1379310344827586,0.1034482758620689,0.1034482758620689,0.0,0.0,0.1034482758620689,0.0,0.0,0.0,0.0,0.1034482758620689,0.1034482758620689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1034482758620689,0.0
873,873,0873.txt,0.125,0.0833333333333333,0.0833333333333333,0.125,0.25,0.125,0.1666666666666666,0.2083333333333333,0.1666666666666666,0.1666666666666666,0.125,0.125,0.125,0.125,0.1666666666666666,0.125,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.125,0.0833333333333333,0.125,0.0,0.0,0.0833333333333333,0.125,0.0833333333333333,0.0,0.125,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0833333333333333
874,874,0874.txt,0.1578947368421052,0.2105263157894736,0.2105263157894736,0.2105263157894736,0.2631578947368421,0.2105263157894736,0.1578947368421052,0.0,0.2105263157894736,0.2105263157894736,0.0,0.2105263157894736,0.2105263157894736,0.1578947368421052,0.1578947368421052,0.1578947368421052,0.1578947368421052,0.0,0.0,0.1578947368421052,0.1052631578947368,0.1052631578947368,0.1578947368421052,0.0,0.0,0.1578947368421052,0.1578947368421052,0.0,0.1052631578947368,0.0,0.0,0.0,0.1052631578947368,0.1052631578947368,0.0,0.1578947368421052
875,875,0875.txt,0.12,0.16,0.08,0.12,0.08,0.0,0.16,0.12,0.12,0.12,0.08,0.16,0.08,0.08,0.16,0.08,0.12,0.12,0.0,0.08,0.12,0.12,0.12,0.08,0.12,0.0,0.08,0.08,0.12,0.08,0.08,0.12,0.0,0.08,0.0,0.0
876,876,0876.txt,0.2083333333333333,0.1666666666666666,0.0833333333333333,0.125,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0833333333333333,0.1666666666666666,0.125,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.0,0.125,0.125,0.125,0.125,0.0833333333333333,0.125,0.0,0.125,0.0833333333333333,0.125,0.0833333333333333,0.125,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.125
877,877,0877.txt,0.1666666666666666,0.125,0.125,0.2083333333333333,0.1666666666666666,0.2083333333333333,0.1666666666666666,0.125,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.1666666666666666,0.2083333333333333,0.1666666666666666,0.125,0.1666666666666666,0.0,0.125,0.0833333333333333,0.125,0.0833333333333333,0.125,0.125,0.0833333333333333,0.0833333333333333,0.125,0.0833333333333333,0.125,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0833333333333333
878,878,0878.txt,0.1071428571428571,0.1071428571428571,0.1785714285714285,0.0,0.1428571428571428,0.1428571428571428,0.1071428571428571,0.1071428571428571,0.1071428571428571,0.1428571428571428,0.0,0.1071428571428571,0.1071428571428571,0.1071428571428571,0.1071428571428571,0.1071428571428571,0.1071428571428571,0.0,0.1071428571428571,0.0,0.0,0.1071428571428571,0.0,0.0,0.1428571428571428,0.0,0.1071428571428571,0.0,0.1071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879,879,0879.txt,0.2307692307692307,0.1923076923076923,0.1923076923076923,0.1153846153846153,0.2692307692307692,0.1153846153846153,0.1153846153846153,0.1153846153846153,0.1538461538461538,0.1923076923076923,0.1538461538461538,0.1153846153846153,0.1153846153846153,0.0,0.0769230769230769,0.1153846153846153,0.1153846153846153,0.1153846153846153,0.0769230769230769,0.0,0.1153846153846153,0.0769230769230769,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0769230769230769,0.0,0.1153846153846153,0.0,0.0769230769230769,0.1153846153846153,0.0769230769230769,0.0,0.1153846153846153,0.0
880,880,0880.txt,0.08,0.08,0.2,0.12,0.12,0.2,0.16,0.12,0.08,0.16,0.12,0.12,0.12,0.12,0.16,0.12,0.0,0.12,0.0,0.12,0.12,0.12,0.12,0.12,0.08,0.08,0.0,0.08,0.0,0.12,0.08,0.12,0.08,0.0,0.08,0.08
